1016	92302	0.007633587786259542	0.0	77	55	c:1	infC:0.0	[i1862by#4]
1263	788	0.03636363636363636	0.01818181818181818	58	56	c:4	infC:2.0	[i1502by#4, i1529by#4, i1490by#3, i1493by#6]
1263	12299	0.036036036036036036	0.02702702702702703	58	57	c:4	infC:3.0	[i2487by#3, i2499by#3, i2480by#4, i2484by#6]
1263	19812	0.017543859649122806	0.008771929824561403	58	58	c:2	infC:1.0	[i2485by#5, i2533by#5]
1263	44166	0.012658227848101266	0.012658227848101266	58	22	c:1	infC:1.0	[i2533by#5]
1263	44871	0.034482758620689655	0.02586206896551724	58	62	c:4	infC:3.0	[i2506by#4, i2512by#4, i2547by#5, i2492by#3]
1263	47252	0.007874015748031496	0.007874015748031496	58	70	c:1	infC:1.0	[i2553by#4]
1263	49031	0.008928571428571428	0.0	58	55	c:1	infC:0.0	[i2523by#4]
1263	51379	0.011363636363636364	0.011363636363636364	58	31	c:1	infC:1.0	[i1493by#6]
1263	52177	0.017543859649122806	0.0	58	58	c:2	infC:0.0	[i2523by#4, i2559by#4]
1263	53624	0.03488372093023256	0.023255813953488372	58	31	c:3	infC:2.0	[i2553by#4, i2500by#3, i2547by#5]
1263	58464	0.016	0.0	58	69	c:2	infC:0.0	[i2554by#4, i2559by#4]
1263	62346	0.03508771929824561	0.008771929824561403	58	60	c:4	infC:1.0	[i2506by#4, i2485by#5, i2547by#5, i2530by#4]
1296	22563	0.0070921985815602835	0.0070921985815602835	76	66	c:1	infC:1.0	[i2627by#3]
1352	102362	0.007575757575757576	0.007575757575757576	73	60	c:1	infC:1.0	[i2908by#7]
1423	788	0.08080808080808081	0.030303030303030304	51	56	c:8	infC:3.0	[i1494by#7, i1483by#9, i1475by#3, i1511by#3, i1501by#5, i1464by#4, i1493by#6, i1481by#3]
1423	19812	0.0380952380952381	0.02857142857142857	51	58	c:4	infC:3.0	[i1494by#7, i3025by#5, i1483by#9, i3017by#3]
1423	31994	0.008695652173913044	0.0	51	65	c:1	infC:0.0	[i2960by#3]
1423	49031	0.009523809523809525	0.0	51	55	c:1	infC:0.0	[i1464by#4]
1423	49394	0.0196078431372549	0.0	51	53	c:2	infC:0.0	[i3020by#3, i3027by#4]
1423	53624	0.012345679012345678	0.012345679012345678	51	31	c:1	infC:1.0	[i2989by#4]
1423	60597	0.0425531914893617	0.010638297872340425	51	47	c:4	infC:1.0	[i3025by#5, i1483by#9, i3023by#3, i1501by#5]
1423	63285	0.010309278350515464	0.0	51	47	c:1	infC:0.0	[i3024by#4]
1423	80743	0.008771929824561403	0.0	51	64	c:1	infC:0.0	[i840by#3]
1455	3646	0.009433962264150943	0.0	61	46	c:1	infC:0.0	[i3062by#5]
1455	9307	0.06299212598425197	0.015748031496062992	61	74	c:8	infC:2.0	[i3089by#6, i3075by#6, i3056by#3, i3054by#5, i3094by#3, i3105by#3, i3055by#3, i3106by#3]
1751	45573	0.008264462809917356	0.0	52	70	c:1	infC:0.0	[i3561by#9]
1887	6888	0.034482758620689655	0.034482758620689655	8	22	c:1	infC:1.0	[i3927by#4]
1887	6897	0.08695652173913043	0.043478260869565216	8	17	c:2	infC:1.0	[i3926by#5, i3927by#4]
1887	61581	0.030303030303030304	0.0	8	26	c:1	infC:0.0	[i3922by#5]
1933	31602	0.007142857142857143	0.0	67	74	c:1	infC:0.0	[i4014by#3]
1952	22743	0.0078125	0.0	57	72	c:1	infC:0.0	[i4044by#12]
1952	72551	0.013986013986013986	0.013986013986013986	57	88	c:2	infC:2.0	[i4114by#19, i4044by#12]
2032	65077	0.007352941176470588	0.0	79	58	c:1	infC:0.0	[i4343by#3]
2032	83619	0.45569620253164556	0.0	79	36	c:36	infC:0.0	[i4360by#2, i4371by#2, i4387by#4, i4366by#2, i4381by#2, i4402by#3, i4398by#2, i4385by#12, i4359by#2, i4399by#2, i4384by#4, i4373by#2, i4362by#2, i4367by#2, i4372by#2, i4363by#2, i4382by#3, i4397by#7, i4389by#3, i4400by#2, i4391by#13, i4377by#2, i4386by#2, i4394by#2, i4379by#2, i4380by#2, i4378by#3, i4403by#2, i4358by#2, i4368by#2, i4370by#2, i4376by#2, i4374by#2, i4393by#2, i4390by#2, i4369by#2]
2032	95587	0.02727272727272727	0.0	79	34	c:3	infC:0.0	[i4382by#3, i4389by#3, i4378by#3]
2300	83844	0.11764705882352941	0.0	75	77	c:16	infC:0.0	[i4676by#2, i4668by#3, i4674by#2, i4678by#2, i4670by#3, i4681by#2, i4667by#2, i4673by#2, i4671by#2, i4679by#2, i4686by#3, i4684by#3, i4685by#8, i4682by#3, i4683by#4, i4677by#2]
2330	16205	0.015037593984962405	0.0	68	67	c:2	infC:0.0	[i4860by#3, i4861by#3]
2330	51188	0.00684931506849315	0.00684931506849315	68	79	c:1	infC:1.0	[i4939by#3]
2437	17807	0.014388489208633094	0.007194244604316547	74	67	c:2	infC:1.0	[i5229by#3, i5191by#22]
2437	64050	0.006369426751592357	0.006369426751592357	74	84	c:1	infC:1.0	[i5224by#6]
2437	73226	0.02727272727272727	0.01818181818181818	74	39	c:3	infC:2.0	[i5234by#3, i5191by#22, i5196by#4]
2462	54441	0.049586776859504134	0.024793388429752067	86	41	c:6	infC:3.0	[i2655by#8, i5246by#3, i5331by#3, i5264by#8, i5263by#3, i5270by#3]
2487	14030	0.032520325203252036	0.016260162601626018	72	55	c:4	infC:2.0	[i5435by#3, i5346by#3, i5436by#3, i5359by#9]
2487	26642	0.03278688524590164	0.01639344262295082	72	54	c:4	infC:2.0	[i5370by#3, i182by#8, i5356by#4, i5359by#9]
2487	29455	0.03007518796992481	0.022556390977443608	72	65	c:4	infC:3.0	[i182by#8, i5404by#3, i5363by#2, i5359by#9]
2487	43070	0.014925373134328358	0.007462686567164179	72	64	c:2	infC:1.0	[i182by#8, i5388by#6]
2498	19320	0.01818181818181818	0.00909090909090909	71	41	c:2	infC:1.0	[i4042by#8, i1746by#14]
2611	39359	0.009900990099009901	0.0	79	23	c:1	infC:0.0	[i5824by#5]
2611	69459	0.01020408163265306	0.0	79	20	c:1	infC:0.0	[i5874by#16]
2831	5266	0.006993006993006993	0.0	77	67	c:1	infC:0.0	[i3302by#5]
2831	8016	0.0064516129032258064	0.0	77	79	c:1	infC:0.0	[i6299by#9]
2831	10289	0.00641025641025641	0.00641025641025641	77	80	c:1	infC:1.0	[i6348by#6]
2831	12417	0.007518796992481203	0.007518796992481203	77	57	c:1	infC:1.0	[i6382by#6]
2831	19622	0.008	0.0	77	49	c:1	infC:0.0	[i6349by#19]
2831	29415	0.006944444444444444	0.006944444444444444	77	68	c:1	infC:1.0	[i6331by#3]
2831	66824	0.0064516129032258064	0.0	77	79	c:1	infC:0.0	[i6302by#8]
2831	74225	0.013888888888888888	0.013888888888888888	77	69	c:2	infC:2.0	[i6360by#3, i6303by#3]
2911	19320	0.015873015873015872	0.007936507936507936	87	41	c:2	infC:1.0	[i6538by#4, i1746by#14]
2934	11274	0.008333333333333333	0.008333333333333333	51	70	c:1	infC:1.0	[i3446by#17]
2961	9985	0.008695652173913044	0.008695652173913044	43	73	c:1	infC:1.0	[i6771by#7]
3122	26876	0.0070921985815602835	0.0	75	67	c:1	infC:0.0	[i7194by#5]
3122	76885	0.014492753623188406	0.014492753623188406	75	65	c:2	infC:2.0	[i7150by#3, i7143by#3]
3203	8095	0.0064516129032258064	0.0064516129032258064	79	77	c:1	infC:1.0	[i7255by#3]
3203	9411	0.03571428571428571	0.03571428571428571	79	8	c:3	infC:3.0	[i7296by#3, i7278by#6, i7269by#5]
3233	44278	0.007692307692307693	0.007692307692307693	85	46	c:1	infC:1.0	[i7489by#7]
3257	32180	0.03389830508474576	0.025423728813559324	73	49	c:4	infC:3.0	[i7524by#3, i7587by#3, i7594by#3, i7578by#3]
3257	42725	0.036231884057971016	0.028985507246376812	73	70	c:5	infC:4.0	[i7548by#4, i7535by#22, i7538by#3, i2815by#5, i7557by#3]
3421	61876	0.12878787878787878	0.09090909090909091	79	70	c:17	infC:12.0	[i7955by#4, i610by#5, i7954by#3, i7947by#9, i7891by#3, i7909by#7, i566by#14, i7894by#10, i7887by#3, i7952by#3, i7942by#3, i7898by#3, i7959by#3, i7932by#5, i7945by#3, i7885by#3, i7899by#3]
3454	39415	0.006578947368421052	0.0	75	78	c:1	infC:0.0	[i7974by#13]
3454	50603	0.0070921985815602835	0.0	75	67	c:1	infC:0.0	[i8013by#3]
3454	89712	0.006172839506172839	0.0	75	88	c:1	infC:0.0	[i7992by#3]
3513	86672	0.2076923076923077	0.16923076923076924	80	77	c:27	infC:22.0	[i8078by#3, i8095by#7, i8094by#2, i8067by#3, i8090by#2, i8074by#3, i8064by#2, i8073by#2, i8076by#5, i8086by#4, i8071by#4, i8077by#2, i8079by#2, i8069by#2, i8072by#2, i8027by#4, i8089by#13, i8065by#3, i8082by#5, i8081by#2, i8080by#2, i8092by#2, i8083by#4, i8075by#2, i8070by#2, i8096by#6, i8068by#2]
3539	50628	0.03571428571428571	0.02142857142857143	64	81	c:5	infC:3.0	[i8160by#3, i8165by#6, i8166by#3, i8180by#6, i8186by#3]
3646	1455	0.009433962264150943	0.009433962264150943	46	61	c:1	infC:1.0	[i3062by#5]
3646	9307	0.02564102564102564	0.008547008547008548	46	74	c:3	infC:1.0	[i8349by#3, i8399by#7, i8413by#3]
3646	68288	0.008771929824561403	0.008771929824561403	46	69	c:1	infC:1.0	[i3062by#5]
3728	39077	0.03125	0.015625	78	54	c:4	infC:2.0	[i8518by#3, i8524by#3, i8483by#4, i8470by#3]
3789	67744	0.006666666666666667	0.0	67	84	c:1	infC:0.0	[i6513by#7]
3817	8336	0.006329113924050633	0.0	76	83	c:1	infC:0.0	[i3112by#17]
3957	6195	0.023622047244094488	0.007874015748031496	79	51	c:3	infC:1.0	[i9084by#3, i9092by#3, i9157by#4]
4031	9145	0.010309278350515464	0.0	25	73	c:1	infC:0.0	[i9208by#6]
4031	47951	0.011363636363636364	0.0	25	64	c:1	infC:0.0	[i9184by#7]
4109	60395	0.006896551724137931	0.0	80	66	c:1	infC:0.0	[i9370by#3]
4135	17684	0.024096385542168676	0.012048192771084338	65	20	c:2	infC:1.0	[i2720by#21, i9447by#3]
4135	27466	0.010526315789473684	0.0	65	31	c:1	infC:0.0	[i9433by#6]
4135	58923	0.016129032258064516	0.0	65	61	c:2	infC:0.0	[i9433by#6, i9441by#3]
4135	72255	0.008695652173913044	0.0	65	51	c:1	infC:0.0	[i9414by#3]
4154	32282	0.008	0.008	62	64	c:1	infC:1.0	[i9509by#3]
4237	19688	0.01	0.01	39	62	c:1	infC:1.0	[i9659by#3]
4237	24227	0.061224489795918366	0.02040816326530612	39	13	c:3	infC:1.0	[i9656by#4, i5874by#16, i9657by#8]
4237	35030	0.024390243902439025	0.0	39	3	c:1	infC:0.0	[i3930by#7]
4324	15991	0.020134228187919462	0.013422818791946308	80	72	c:3	infC:2.0	[i9730by#3, i9737by#3, i9686by#3]
4549	47150	0.007518796992481203	0.007518796992481203	79	55	c:1	infC:1.0	[i9964by#3]
4717	15728	0.006896551724137931	0.0	63	83	c:1	infC:0.0	[i10240by#3]
4742	68476	0.022058823529411766	0.022058823529411766	90	49	c:3	infC:3.0	[i2618by#15, i4342by#9, i9100by#6]
4795	13994	0.012658227848101266	0.006329113924050633	80	80	c:2	infC:1.0	[i4041by#20, i10425by#3]
4911	12205	0.014705882352941176	0.0	71	67	c:2	infC:0.0	[i3089by#6, i10604by#4]
4911	39593	0.007042253521126761	0.0	71	72	c:1	infC:0.0	[i10650by#3]
4911	53118	0.007142857142857143	0.007142857142857143	71	70	c:1	infC:1.0	[i10628by#3]
4911	54691	0.013513513513513514	0.0	71	79	c:2	infC:0.0	[i10677by#3, i10638by#3]
4911	78549	0.007042253521126761	0.0	71	72	c:1	infC:0.0	[i10613by#5]
5024	9145	0.006802721088435374	0.0	75	73	c:1	infC:0.0	[i10832by#3]
5024	20949	0.009174311926605505	0.0	75	35	c:1	infC:0.0	[i10821by#3]
5024	29455	0.007194244604316547	0.0	75	65	c:1	infC:0.0	[i5359by#9]
5024	29555	0.02027027027027027	0.013513513513513514	75	76	c:3	infC:2.0	[i10860by#7, i189by#6, i10849by#3]
5024	47951	0.014598540145985401	0.014598540145985401	75	64	c:2	infC:2.0	[i10857by#3, i189by#6]
5024	49159	0.016129032258064516	0.016129032258064516	75	51	c:2	infC:2.0	[i10860by#7, i10820by#3]
5046	74379	0.007751937984496124	0.0	56	74	c:1	infC:0.0	[i10913by#5]
5108	54691	0.005988023952095809	0.0	89	79	c:1	infC:0.0	[i8089by#13]
5108	68086	0.005847953216374269	0.0	89	83	c:1	infC:0.0	[i6108by#4]
5108	70991	0.006369426751592357	0.0	89	69	c:1	infC:0.0	[i11154by#5]
5266	2831	0.006993006993006993	0.006993006993006993	67	77	c:1	infC:1.0	[i3302by#5]
5323	34860	0.007692307692307693	0.007692307692307693	71	60	c:1	infC:1.0	[i11480by#6]
5323	57443	0.007936507936507936	0.007936507936507936	71	56	c:1	infC:1.0	[i11457by#3]
5424	9402	0.006666666666666667	0.006666666666666667	80	71	c:1	infC:1.0	[i11570by#3]
5478	36829	0.0078125	0.0078125	68	61	c:1	infC:1.0	[i11641by#3]
5863	7506	0.0125	0.0	81	81	c:2	infC:0.0	[i12071by#12, i12062by#3]
5863	9016	0.032679738562091505	0.006535947712418301	81	77	c:5	infC:1.0	[i12075by#8, i12056by#4, i1303by#19, i4837by#12, i12071by#12]
5937	5959	0.06896551724137931	0.0	15	16	c:2	infC:0.0	[i12133by#11, i12136by#6]
5937	14138	0.07407407407407407	0.0	15	14	c:2	infC:0.0	[i12135by#5, i12136by#6]
5937	52394	0.034482758620689655	0.034482758620689655	15	15	c:1	infC:1.0	[i12135by#5]
5959	5937	0.06896551724137931	0.0	16	15	c:2	infC:0.0	[i12133by#11, i12136by#6]
5959	14138	0.034482758620689655	0.0	16	14	c:1	infC:0.0	[i12136by#6]
5959	59180	0.06896551724137931	0.06896551724137931	16	15	c:2	infC:2.0	[i12160by#4, i12136by#6]
6020	24404	0.007692307692307693	0.0	80	51	c:1	infC:0.0	[i12195by#4]
6067	10376	0.09848484848484848	0.030303030303030304	74	71	c:13	infC:4.0	[i12387by#5, i12355by#5, i12357by#4, i12411by#3, i12396by#3, i12406by#3, i12395by#3, i12341by#6, i12366by#3, i2281by#11, i12351by#4, i12401by#3, i12354by#3]
6067	73623	0.027586206896551724	0.013793103448275862	74	75	c:4	infC:2.0	[i12387by#5, i12355by#5, i12380by#4, i12341by#6]
6186	33925	0.011627906976744186	0.0	87	87	c:2	infC:0.0	[i7947by#9, i12940by#5]
6195	3957	0.023622047244094488	0.015748031496062992	51	79	c:3	infC:2.0	[i9084by#3, i9092by#3, i9157by#4]
6263	24208	0.012195121951219513	0.0	47	36	c:1	infC:0.0	[i13138by#3]
6403	10235	0.013888888888888888	0.006944444444444444	64	82	c:2	infC:1.0	[i5191by#22, i13163by#3]
6403	63774	0.017094017094017096	0.008547008547008548	64	55	c:2	infC:1.0	[i13201by#3, i13219by#3]
6452	64607	0.08333333333333333	0.02564102564102564	84	85	c:13	infC:4.0	[i13284by#4, i13261by#5, i13242by#5, i13298by#3, i1775by#4, i8554by#4, i13238by#4, i13323by#3, i13300by#3, i13313by#3, i13302by#3, i13297by#3, i13258by#3]
6663	45129	0.009523809523809525	0.009523809523809525	56	50	c:1	infC:1.0	[i13738by#4]
6663	63696	0.008849557522123894	0.008849557522123894	56	58	c:1	infC:1.0	[i13701by#3]
6704	242	0.0072992700729927005	0.0	53	85	c:1	infC:0.0	[i410by#3]
6796	28206	0.017857142857142856	0.0	52	62	c:2	infC:0.0	[i13937by#3, i13952by#3]
6796	30669	0.011627906976744186	0.0	52	35	c:1	infC:0.0	[i13945by#3]
6862	39593	0.006622516556291391	0.006622516556291391	80	72	c:1	infC:1.0	[i6808by#16]
6862	54691	0.006329113924050633	0.0	80	79	c:1	infC:0.0	[i12071by#12]
6888	1887	0.034482758620689655	0.0	22	8	c:1	infC:0.0	[i3927by#4]
6888	6897	0.08333333333333333	0.0	22	17	c:3	infC:0.0	[i3930by#7, i14120by#4, i3927by#4]
6888	77671	0.043478260869565216	0.0	22	2	c:1	infC:0.0	[i14120by#4]
6897	1887	0.08695652173913043	0.043478260869565216	17	8	c:2	infC:1.0	[i3926by#5, i3927by#4]
6897	6888	0.08333333333333333	0.08333333333333333	17	22	c:3	infC:3.0	[i3930by#7, i14120by#4, i3927by#4]
6897	77671	0.05555555555555555	0.0	17	2	c:1	infC:0.0	[i14120by#4]
6934	61637	0.012422360248447204	0.006211180124223602	82	81	c:2	infC:1.0	[i14274by#3, i1854by#6]
6995	44278	0.007575757575757576	0.0	87	46	c:1	infC:0.0	[i14344by#3]
7066	8905	0.013888888888888888	0.013888888888888888	85	61	c:2	infC:2.0	[i14512by#3, i14553by#3]
7081	79397	0.006289308176100629	0.0	83	77	c:1	infC:0.0	[i14628by#3]
7105	50628	0.00684931506849315	0.0	66	81	c:1	infC:0.0	[i14740by#4]
7175	77247	0.0058823529411764705	0.0	89	82	c:1	infC:0.0	[i14880by#6]
7212	28459	0.006944444444444444	0.0	66	79	c:1	infC:0.0	[i8089by#13]
7275	41788	0.014925373134328358	0.014925373134328358	77	59	c:2	infC:2.0	[i6359by#12, i15223by#3]
7379	32088	0.07894736842105263	0.07894736842105263	63	19	c:6	infC:6.0	[i15433by#6, i15434by#3, i15408by#3, i15420by#3, i15412by#3, i15421by#5]
7506	5863	0.0125	0.0125	81	81	c:2	infC:2.0	[i12071by#12, i12062by#3]
7506	9016	0.046357615894039736	0.026490066225165563	81	77	c:7	infC:4.0	[i7974by#13, i15700by#3, i15691by#4, i15697by#3, i15707by#3, i12071by#12, i3513by#14]
7558	30815	0.005988023952095809	0.0	82	86	c:1	infC:0.0	[i9870by#8]
7779	12003	0.02054794520547945	0.00684931506849315	80	69	c:3	infC:1.0	[i10734by#13, i8765by#10, i16054by#3]
7779	17102	0.012578616352201259	0.0	80	81	c:2	infC:0.0	[i491by#4, i10734by#13]
7865	29455	0.01639344262295082	0.00819672131147541	59	65	c:2	infC:1.0	[i16216by#3, i16231by#4]
7924	62938	0.014084507042253521	0.014084507042253521	36	36	c:1	infC:1.0	[i16303by#3]
7978	8095	0.05	0.02857142857142857	70	77	c:7	infC:4.0	[i16491by#3, i16513by#4, i16490by#3, i16489by#4, i16496by#3, i16492by#4, i11582by#6]
7978	16998	0.09782608695652174	0.05434782608695652	70	31	c:9	infC:5.0	[i16507by#3, i16511by#4, i7262by#5, i7260by#5, i16492by#4, i7267by#5, i7268by#5, i7278by#6, i7269by#5]
8016	2831	0.0064516129032258064	0.0064516129032258064	79	77	c:1	infC:1.0	[i6299by#9]
8068	11166	0.005988023952095809	0.005988023952095809	82	86	c:1	infC:1.0	[i16732by#4]
8095	3203	0.0064516129032258064	0.0	77	79	c:1	infC:0.0	[i7255by#3]
8095	7978	0.05	0.02142857142857143	77	70	c:7	infC:3.0	[i16491by#3, i16513by#4, i16490by#3, i16489by#4, i16496by#3, i16492by#4, i11582by#6]
8095	8291	0.007042253521126761	0.007042253521126761	77	66	c:1	infC:1.0	[i16880by#3]
8095	12847	0.08904109589041095	0.0547945205479452	77	82	c:13	infC:8.0	[i16864by#3, i16825by#3, i16513by#4, i16835by#3, i11582by#6, i16842by#3, i16889by#3, i16489by#4, i16876by#3, i16838by#4, i16885by#3, i16890by#3, i16823by#3]
8216	27166	0.014925373134328358	0.0	79	57	c:2	infC:0.0	[i4264by#14, i1087by#24]
8216	43978	0.008064516129032258	0.008064516129032258	79	46	c:1	infC:1.0	[i16931by#7]
8232	302	0.011494252873563218	0.005747126436781609	85	91	c:2	infC:1.0	[i603by#3, i605by#4]
8291	8095	0.007042253521126761	0.0	66	77	c:1	infC:0.0	[i16880by#3]
8336	3817	0.006329113924050633	0.006329113924050633	83	76	c:1	infC:1.0	[i3112by#17]
8336	75110	0.00625	0.0	83	78	c:1	infC:0.0	[i8240by#5]
8351	8373	0.33035714285714285	0.008928571428571428	72	77	c:37	infC:1.0	[i17346by#3, i17373by#3, i17380by#3, i17355by#3, i17377by#3, i17382by#9, i17354by#3, i17352by#3, i17362by#3, i17350by#3, i17341by#7, i17366by#10, i17338by#4, i17339by#3, i17321by#3, i17318by#3, i17332by#3, i17378by#3, i17363by#3, i17368by#3, i17231by#4, i17351by#3, i10436by#4, i17356by#3, i17319by#3, i17333by#3, i17328by#3, i11918by#8, i17357by#3, i17358by#3, i10261by#10, i17345by#4, i17365by#3, i17342by#4, i5081by#8, i17343by#3, i17359by#3]
8373	8351	0.33035714285714285	0.32142857142857145	77	72	c:37	infC:36.0	[i17346by#3, i17373by#3, i17380by#3, i17355by#3, i17377by#3, i17382by#9, i17354by#3, i17352by#3, i17362by#3, i17350by#3, i17341by#7, i17366by#10, i17338by#4, i17339by#3, i17321by#3, i17318by#3, i17332by#3, i17378by#3, i17363by#3, i17368by#3, i17231by#4, i17351by#3, i10436by#4, i17356by#3, i17319by#3, i17333by#3, i17328by#3, i11918by#8, i17357by#3, i17358by#3, i10261by#10, i17345by#4, i17365by#3, i17342by#4, i5081by#8, i17343by#3, i17359by#3]
8452	11001	0.008771929824561403	0.008771929824561403	74	41	c:1	infC:1.0	[i17755by#3]
8743	48429	0.034013605442176874	0.013605442176870748	83	69	c:5	infC:2.0	[i18608by#3, i18614by#3, i18554by#3, i18535by#4, i14136by#5]
8743	69950	0.014084507042253521	0.014084507042253521	83	61	c:2	infC:2.0	[i18558by#3, i18550by#3]
8883	61910	0.1935483870967742	0.12903225806451613	17	20	c:6	infC:4.0	[i18805by#3, i18804by#3, i18813by#3, i18803by#4, i18807by#3, i18814by#3]
8883	70838	0.047619047619047616	0.0	17	27	c:2	infC:0.0	[i18803by#4, i12133by#11]
8905	7066	0.013888888888888888	0.0	61	85	c:2	infC:0.0	[i14512by#3, i14553by#3]
8997	49363	0.0078125	0.0078125	66	63	c:1	infC:1.0	[i640by#5]
8997	62070	0.022900763358778626	0.0	66	68	c:3	infC:0.0	[i19101by#3, i19103by#3, i19102by#3]
9016	5863	0.032679738562091505	0.026143790849673203	77	81	c:5	infC:4.0	[i12075by#8, i12056by#4, i1303by#19, i4837by#12, i12071by#12]
9016	7506	0.046357615894039736	0.019867549668874173	77	81	c:7	infC:3.0	[i7974by#13, i15700by#3, i15691by#4, i15697by#3, i15707by#3, i12071by#12, i3513by#14]
9054	51444	0.006024096385542169	0.0	82	85	c:1	infC:0.0	[i4432by#8]
9106	49896	0.009433962264150943	0.0	35	72	c:1	infC:0.0	[i14880by#6]
9106	73653	0.014492753623188406	0.014492753623188406	35	35	c:1	infC:1.0	[i19373by#6]
9145	57	0.018518518518518517	0.009259259259259259	73	37	c:2	infC:1.0	[i184by#3, i156by#19]
9145	4031	0.010309278350515464	0.010309278350515464	73	25	c:1	infC:1.0	[i9208by#6]
9145	5024	0.006802721088435374	0.006802721088435374	73	75	c:1	infC:1.0	[i10832by#3]
9145	9152	0.009523809523809525	0.0	73	33	c:1	infC:0.0	[i19450by#7]
9145	26642	0.007936507936507936	0.0	73	54	c:1	infC:0.0	[i19435by#3]
9145	29555	0.013605442176870748	0.006802721088435374	73	76	c:2	infC:1.0	[i8315by#8, i19519by#3]
9145	44451	0.007874015748031496	0.007874015748031496	73	55	c:1	infC:1.0	[i19473by#5]
9145	49159	0.008130081300813009	0.0	73	51	c:1	infC:0.0	[i19450by#7]
9145	63896	0.008064516129032258	0.0	73	52	c:1	infC:0.0	[i19455by#3]
9152	9145	0.009523809523809525	0.009523809523809525	33	73	c:1	infC:1.0	[i19450by#7]
9307	1455	0.06299212598425197	0.047244094488188976	74	61	c:8	infC:6.0	[i3089by#6, i3075by#6, i3056by#3, i3054by#5, i3094by#3, i3105by#3, i3055by#3, i3106by#3]
9307	3646	0.02564102564102564	0.017094017094017096	74	46	c:3	infC:2.0	[i8349by#3, i8399by#7, i8413by#3]
9402	5424	0.006666666666666667	0.0	71	80	c:1	infC:0.0	[i11570by#3]
9411	3203	0.03571428571428571	0.0	8	79	c:3	infC:0.0	[i7296by#3, i7269by#5, i7278by#6]
9411	16998	0.08333333333333333	0.0	8	31	c:3	infC:0.0	[i19902by#4, i7269by#5, i7278by#6]
9469	71822	0.0072992700729927005	0.0072992700729927005	66	72	c:1	infC:1.0	[i11182by#9]
9548	79593	0.0058823529411764705	0.0	84	87	c:1	infC:0.0	[i2762by#10]
9566	9578	0.016260162601626018	0.008130081300813009	58	67	c:2	infC:1.0	[i12540by#5, i10071by#10]
9578	9566	0.016260162601626018	0.008130081300813009	67	58	c:2	infC:1.0	[i12540by#5, i10071by#10]
9578	41568	0.007936507936507936	0.007936507936507936	67	60	c:1	infC:1.0	[i20483by#3]
9600	23595	0.05128205128205128	0.03418803418803419	66	57	c:6	infC:4.0	[i20542by#4, i20522by#3, i20527by#3, i3112by#17, i20540by#3, i20539by#3]
9600	62195	0.014925373134328358	0.007462686567164179	66	70	c:2	infC:1.0	[i20542by#4, i20550by#3]
9796	27697	0.006622516556291391	0.0	81	71	c:1	infC:0.0	[i20922by#3]
