userID	bookmarkID	tagID	timestamp
970	618	878	1286369837000
970	1740	445	1288724292000
970	1746	1566	1288721658000
970	1749	878	1288713443000
970	1752	940	1288283226000
970	1753	878	1288022505000
970	1763	458	1287103449000
1016	1830	324	1286540691000
1016	1854	36	1286189963000
1016	1870	16	1284749016000
1016	1910	52	1282149765000
1033	607	122	1288789849000
1033	622	455	1285248312000
1033	807	264	1287510921000
1033	1746	457	1288775448000
1033	1914	368	1288971300000
1033	1915	455	1288971175000
1033	1918	1566	1288865468000
1033	1922	211	1288725521000
1033	1931	457	1288272003000
1033	1935	431	1288013277000
1033	1939	800	1287664833000
1033	1942	457	1287648543000
1033	1944	432	1287565664000
1033	1947	119	1287511361000
1033	1950	122	1287510776000
1033	1951	456	1287495879000
1033	1952	878	1287495849000
1033	1963	1637	1286894804000
1033	1966	122	1286536224000
1033	1973	1055	1286177755000
1033	1975	883	1285694599000
1033	1976	263	1285681277000
1033	2002	455	1283885568000
1049	2048	98	1288474083000
1094	2092	36	1287519147000
1094	2115	4	1286567625000
1094	2123	66	1284155137000
1094	2141	2	1281376529000
1094	2146	122	1280852593000
1094	2177	36	1275060170000
1094	2178	36	1275059979000
1103	2191	435	1289257890000
1103	2207	878	1289248228000
1103	2224	1115	1289188108000
1103	2241	825	1289175693000
1103	2252	928	1289162798000
1103	2265	159	1288937570000
1103	2278	464	1288848553000
1113	266	119	1288029778000
1113	608	122	1287428778000
1113	1712	97	1286260511000
1113	1975	116	1286004742000
1113	2281	434	1288644322000
1113	2287	78	1287493472000
1113	2288	90	1287420408000
1113	2293	122	1286427421000
1113	2299	199	1286253696000
1113	2305	68	1285599311000
1113	2315	52	1284626927000
1113	2323	122	1284396433000
1113	2329	119	1283968100000
1113	2335	4	1283658113000
1113	2339	4	1283248989000
1113	2358	145	1282813784000
1149	2395	97	1277977100000
1149	2436	159	1265248849000
1149	2448	343	1263563079000
1263	1493	156	1287497833000
1263	2484	6	1288102932000
1263	2485	156	1288076596000
1263	2497	793	1286747381000
1263	2502	143	1285829792000
1263	2533	156	1281005089000
1263	2547	122	1279057620000
1296	1303	2768	1287052827000
1296	2569	431	1288784017000
1296	2583	910	1288507733000
1296	2590	2765	1288157888000
1296	2592	434	1288091613000
1296	2594	263	1287984431000
1296	2603	263	1287731356000
1296	2613	263	1287382256000
1296	2618	486	1287381589000
1296	2622	2802	1287119442000
1296	2636	897	1286353309000
1296	2639	431	1286303683000
1296	2641	183	1286257041000
1296	2642	1042	1286215137000
1296	2655	434	1285866252000
1296	2656	878	1285831598000
1320	2720	235	1259856067000
1320	2752	343	1251802078000
1328	1516	290	1285593448000
1328	1976	263	1285738659000
1328	2761	263	1289193624000
1328	2762	439	1289192912000
1328	2797	36	1287703143000
1328	2815	174	1286382829000
1328	2841	986	1284212682000
1328	2845	211	1284152821000
1328	2848	174	1284065102000
1328	2856	800	1283783944000
1352	2893	4	1277888615000
1352	2908	307	1276940794000
1352	2921	122	1276158289000
1423	1483	242	1287756443000
1423	1493	164	1287415725000
1423	1494	1886	1285942714000
1423	1501	691	1286975001000
1423	2994	97	1287160084000
1423	3025	156	1286195201000
1455	156	159	1288608590000
1455	2241	3096	1289119705000
1455	3050	3096	1289165285000
1455	3054	140	1289147153000
1455	3062	301	1289057381000
1455	3075	3129	1288979599000
1455	3077	3096	1288852901000
1455	3089	97	1288618784000
1455	3112	122	1288511291000
1476	3189	3256	1287551589000
1476	3197	1018	1286481159000
1476	3203	3256	1285744421000
1476	3217	393	1284556673000
1505	3252	299	1287224249000
1505	3258	235	1286885959000
1505	3275	241	1284806800000
1505	3293	52	1282599157000
1505	3294	2534	1282315134000
1505	3298	3342	1281744251000
1505	3302	36	1281266608000
1505	3311	174	1280852677000
1505	3319	199	1280250324000
1505	3321	958	1280159148000
1505	3331	140	1279793808000
1701	156	159	1288184613000
1701	611	434	1285176198000
1701	1516	290	1286415381000
1701	2288	116	1287428367000
1701	2395	97	1287532388000
1701	2497	68	1287308075000
1701	2656	88	1285768003000
1701	3437	206	1288990416000
1701	3440	88	1288887390000
1701	3445	221	1288887208000
1701	3446	228	1288668696000
1701	3448	220	1288268582000
1701	3453	116	1288184510000
1701	3457	68	1287684406000
1701	3459	242	1287532569000
1701	3462	68	1287532415000
1701	3463	393	1287532361000
1701	3465	431	1287308244000
1701	3468	227	1287308099000
1701	3471	486	1287307804000
1701	3474	156	1286960624000
1701	3475	122	1286960598000
1701	3513	122	1285156931000
1701	3516	119	1285098986000
1701	3520	221	1284812594000
1701	3525	119	1284584822000
1751	215	3424	1289241809000
1751	2622	301	1287508600000
1751	3530	395	1289302040000
1751	3544	687	1288981451000
1751	3561	951	1288546429000
1751	3564	74	1288540219000
1751	3576	52	1288251399000
1751	3580	944	1288094264000
1751	3583	2375	1288003138000
1751	3588	156	1287992504000
1751	3597	529	1287662025000
1751	3603	200	1287563727000
1751	3611	179	1287390099000
1751	3619	209	1286870046000
1751	3620	2982	1286869943000
1774	3642	178	1288706287000
1774	3715	94	1286464342000
1822	571	3505	1288790229000
1822	3730	1566	1289047118000
1822	3741	145	1288783248000
1822	3818	227	1285295150000
1856	363	78	1287488157000
1856	622	4	1285585734000
1856	3825	91	1289247302000
1856	3827	4	1289229468000
1856	3857	4	1287576222000
1856	3858	4	1287488345000
1856	3859	4	1287488323000
1856	3866	4	1287162519000
1856	3870	4	1287070649000
1856	3896	122	1285168014000
1856	3897	4	1285167798000
1856	3911	122	1284236526000
1856	3918	122	1283781419000
1887	3922	22	1289089132000
1887	3926	22	1287335194000
1887	3930	22	1287311007000
1933	3937	1130	1288643142000
1933	3967	235	1286353106000
1933	3987	321	1284410199000
1933	3989	4	1284361445000
1952	1293	3097	1287045061000
1952	1947	3097	1287510208000
1952	1951	3097	1287431662000
1952	3465	3097	1287311810000
1952	3858	3097	1287225980000
1952	4041	3097	1287468386000
1952	4042	3097	1287433492000
1952	4044	3097	1287409659000
1952	4049	3097	1287141378000
1952	4114	3097	1286442135000
1952	4116	3097	1286441058000
1987	235	241	1289278162000
1987	3513	1162	1286225385000
1987	4146	172	1288120920000
1987	4172	3933	1286946940000
1987	4180	897	1286858575000
1987	4192	36	1286402742000
2022	4264	97	1285654740000
2022	4276	227	1284929677000
2022	4283	97	1284621137000
2032	2395	97	1285569202000
2032	4328	339	1288715328000
2032	4342	486	1287472699000
2032	4385	159	1285914880000
2032	4391	242	1285684626000
2032	4397	122	1285594736000
2055	1951	456	1287555399000
2055	1952	732	1287555430000
2055	1973	4	1287740175000
2055	2639	321	1286373537000
2055	3730	365	1289284784000
2055	4416	3012	1289285038000
2055	4428	878	1288776779000
2055	4432	4	1287740163000
2055	4446	431	1286794007000
2055	4455	533	1285247028000
2055	4459	878	1285141210000
2055	4460	143	1285134150000
2055	4467	455	1284706702000
2055	4490	143	1284130261000
2055	4493	431	1283947086000
2055	4507	255	1282643794000
2128	1570	66	1287566781000
2128	4518	3115	1285916953000
2128	4529	2061	1284462878000
2151	2241	16	1289057967000
2151	3474	156	1286987006000
2151	3516	1073	1285009490000
2151	4535	4163	1288537475000
2151	4553	431	1278661301000
2151	4594	122	1269289491000
2151	4626	393	1263415417000
2232	35	876	1287507048000
2232	4629	876	1287507064000
2232	4631	4290	1287506988000
2232	4632	174	1287506937000
2232	4633	68	1285848192000
2232	4638	68	1284997835000
2232	4640	179	1284997758000
2232	4655	36	1189168114000
2232	4657	174	1189167974000
2232	4660	36	1184682381000
2232	4661	179	1184682242000
2300	2622	365	1288264839000
2300	4685	199	1289178758000
2300	4713	156	1287532765000
2300	4718	878	1287451376000
2300	4724	183	1287194558000
2300	4741	97	1286845187000
2300	4750	97	1286741252000
2300	4751	161	1286671657000
2315	1263	158	1287632829000
2315	4713	438	1287771129000
2315	4767	278	1289032208000
2315	4777	343	1288984408000
2315	4778	266	1288984383000
2315	4784	235	1288808741000
2315	4791	119	1288730403000
2315	4795	122	1288681302000
2315	4804	16	1288518228000
2315	4806	156	1288518114000
2315	4813	203	1288360511000
2315	4816	2	1288187300000
2315	4837	158	1287500768000
2315	4838	122	1287500597000
2315	4846	68	1287477887000
2315	4850	122	1287374367000
2330	555	859	1287316418000
2330	1763	2255	1286507322000
2330	4899	688	1287974609000
2330	4904	859	1287742644000
2330	4908	431	1287616708000
2330	4912	1517	1287452941000
2330	4913	1517	1287452442000
2330	4919	122	1287276400000
2330	4920	221	1287012422000
2330	4944	4451	1286019686000
2330	4947	533	1285916233000
2330	4948	859	1285885828000
2367	235	3097	1289211679000
2367	236	36	1289258917000
2367	4974	3097	1289292420000
2367	5001	3097	1289214518000
2367	5004	3097	1289212026000
2367	5010	3097	1289145041000
2393	3252	364	1285752571000
2393	5064	199	1287664878000
2393	5081	143	1286537761000
2393	5101	143	1284624640000
2437	2287	78	1284370040000
2437	2288	119	1288374922000
2437	5154	183	1289233549000
2437	5177	1184	1287564550000
2437	5185	97	1287046961000
2437	5191	159	1286737323000
2437	5224	298	1285152162000
2462	363	78	1287549409000
2462	2655	122	1286857324000
2462	4816	2	1288067509000
2462	5264	122	1288181023000
2462	5288	91	1287040712000
2462	5328	147	1285826459000
2462	5329	199	1285825602000
2462	5338	206	1285762446000
2487	182	156	1288727255000
2487	5359	116	1288818243000
2487	5387	91	1288326826000
2487	5388	68	1288189963000
2487	5402	4846	1287959155000
2487	5403	183	1287823993000
2487	5437	455	1285989084000
2498	1746	556	1288697624000
2498	4042	431	1287654281000
2498	4490	143	1284121539000
2498	5448	455	1287552647000
2498	5453	307	1286297190000
2498	5455	338	1286296942000
2498	5486	455	1283400426000
2498	5512	455	1281449456000
2549	5546	174	1288818263000
2549	5555	36	1287696282000
2549	5560	174	1287096831000
2549	5566	199	1286541399000
2549	5617	5091	1280752798000
2586	5720	460	1289252945000
2586	5736	119	1282165946000
2586	5737	174	1281318478000
2586	5800	207	1273094318000
2611	806	93	1288978410000
2611	3642	172	1288009461000
2611	4974	36	1288910963000
2611	5546	52	1288117203000
2611	5823	88	1289276325000
2611	5824	36	1289247739000
2611	5840	78	1288882542000
2611	5841	174	1288882424000
2611	5844	119	1288646870000
2611	5845	174	1288646519000
2611	5855	76	1288181385000
2611	5874	25	1287882029000
2636	1087	78	1287748270000
2636	3611	5560	1288277080000
2636	4631	5566	1288190462000
2636	4685	5557	1288494250000
2636	5920	5556	1288575672000
2636	5927	78	1288351570000
2636	5928	1350	1288351555000
2636	5929	143	1288350985000
2636	5930	78	1288349538000
2636	5936	5560	1288277319000
2636	5943	2078	1288271243000
2636	5952	334	1288127189000
2636	5982	78	1287748244000
2636	5988	371	1287405650000
2636	6000	237	1286812941000
2701	2335	119	1276770608000
2701	3457	863	1266497230000
2701	4553	395	1268395511000
2701	5448	4	1281477211000
2701	6007	122	1288004413000
2701	6013	878	1287352977000
2701	6033	431	1281829591000
2701	6034	280	1281829473000
2701	6035	878	1281525898000
2701	6040	533	1276854179000
2701	6042	878	1276770911000
2701	6053	1680	1275339229000
2701	6061	1183	1272535161000
2701	6077	4	1269616840000
2701	6083	431	1268383225000
2701	6087	3520	1266757248000
2701	6090	23	1266172687000
2716	3619	36	1287073426000
2716	3896	441	1285157806000
2716	4919	450	1287437334000
2716	5720	206	1286889402000
2716	6121	396	1287491330000
2716	6123	159	1287149183000
2716	6130	36	1286976582000
2716	6151	5387	1285606933000
2716	6161	272	1284564678000
2748	1910	52	1283811639000
2748	6201	78	1287771412000
2748	6204	52	1287009013000
2748	6230	2881	1284687459000
2748	6253	745	1283790437000
2748	6290	307	1282701248000
2831	291	5743	1285831998000
2831	3302	5743	1285195080000
2831	4192	103	1285224734000
2831	5823	5743	1288965407000
2831	6230	174	1289049275000
2831	6299	515	1288162802000
2831	6302	5748	1287817880000
2831	6348	174	1282082672000
2831	6349	5743	1282049468000
2831	6359	5746	1281286163000
2831	6365	2301	1281166232000
2831	6382	5748	1279537719000
2879	349	68	1281715392000
2879	4594	441	1269210653000
2879	6451	443	1267363221000
2911	607	5809	1288791548000
2911	608	5825	1287556459000
2911	1372	5803	1288289611000
2911	1746	457	1288822086000
2911	2281	461	1288607151000
2911	2613	2216	1287605697000
2911	2761	457	1288174428000
2911	3446	119	1288690553000
2911	3859	457	1287521210000
2911	4041	395	1287433942000
2911	4044	435	1287428966000
2911	4416	2903	1288785463000
2911	4816	879	1287433320000
2911	4920	455	1287247595000
2911	5455	457	1287556538000
2911	6501	1017	1288777176000
2911	6513	2216	1288297640000
2911	6536	457	1288202798000
2934	613	4	1287038764000
2934	2656	88	1287577746000
2934	3446	223	1288760767000
2934	5081	119	1286257148000
2934	6598	290	1287230486000
2952	156	159	1288800580000
2952	612	147	1289222388000
2952	2252	178	1289207043000
2952	5560	174	1289221960000
2952	6661	431	1289222309000
2952	6665	4	1289220885000
2952	6681	174	1288972361000
2952	6682	122	1288971576000
2952	6688	199	1288957746000
2952	6706	91	1288686797000
2952	6707	159	1288686641000
2952	6714	186	1288611805000
2952	6715	122	1288611561000
2952	6751	159	1287995175000
2961	1498	3097	1288008078000
2961	3446	3097	1288691957000
2961	4778	3097	1288953644000
2961	6771	3097	1288785573000
2961	6808	3097	1288103061000
2961	6834	3097	1287639763000
2961	6841	3097	1287570163000
2989	5617	88	1280820704000
2989	6151	4	1283151736000
2989	6771	122	1288781368000
2989	6849	116	1288607797000
2989	6851	88	1287405920000
2989	6852	203	1287404054000
2989	6898	16	1279092465000
2989	6905	68	1276935587000
2989	6929	146	1273681394000
3032	6161	445	1284583056000
3032	6707	357	1288624800000
3032	6951	140	1289238068000
3032	6980	88	1287763589000
3083	7105	863	1265892975000
3083	7127	199	1253093838000
3122	2141	2	1284979606000
3122	5264	434	1274266228000
3122	7148	207	1288086337000
3122	7149	204	1288059274000
3122	7182	235	1283731537000
3122	7193	78	1282014734000
3122	7194	4	1281659476000
3122	7208	228	1276995622000
3122	7216	400	1275346750000
3203	6715	122	1288607697000
3203	7244	323	1289309742000
3203	7260	1030	1288605079000
3203	7262	1558	1288601674000
3203	7264	4	1288600776000
3203	7267	993	1288599934000
3203	7268	414	1288599888000
3203	7269	414	1288599864000
3203	7278	1030	1288342573000
3220	318	455	1288905338000
3220	571	3187	1288482424000
3220	1341	443	1288635591000
3220	3075	178	1288986411000
3220	3089	97	1288749559000
3220	4767	563	1288285023000
3220	7336	2681	1289170127000
3220	7346	178	1288984878000
3220	7350	441	1288901930000
3220	7369	6490	1288645551000
3220	7388	3187	1288482431000
3233	358	122	1287660971000
3233	389	435	1285198098000
3233	611	456	1283610555000
3233	635	266	1282927532000
3233	3818	227	1285199136000
3233	4908	430	1287621168000
3233	6007	122	1287706585000
3233	6151	435	1282216579000
3233	7429	16	1287567287000
3233	7438	204	1285982059000
3233	7457	122	1283865666000
3233	7461	91	1283855408000
3233	7471	88	1283351519000
3233	7487	393	1282352627000
3233	7489	16	1282129137000
3257	2815	147	1288078119000
3257	5177	122	1287644528000
3257	7535	119	1286192426000
3257	7566	119	1281445535000
3279	363	122	1287523893000
3279	3446	1183	1288670383000
3279	5177	206	1287522409000
3279	5448	1063	1289159539000
3279	7654	1183	1286464167000
3279	7680	400	1285612068000
3337	806	16	1289074938000
3337	3446	122	1288786565000
3337	4813	178	1288271462000
3337	7728	16	1288707197000
3396	230	199	1289228691000
3396	281	178	1288314840000
3396	566	145	1288614467000
3396	1570	174	1287964794000
3396	1854	195	1287493954000
3396	2395	97	1287488352000
3396	3311	78	1288718921000
3396	5841	174	1288359388000
3396	5988	241	1288622868000
3396	7814	1747	1288229323000
3396	7829	290	1287598502000
3396	7841	5392	1287356752000
3396	7850	417	1287137058000
3396	7856	417	1286902378000
3421	566	145	1281712990000
3421	589	143	1285859635000
3421	610	940	1287472016000
3421	649	878	1280961614000
3421	3858	263	1281917437000
3421	4837	158	1287560399000
3421	5512	206	1287173364000
3421	6083	430	1279914248000
3421	6501	307	1288070922000
3421	7894	455	1287326266000
3421	7907	122	1286639256000
3421	7909	122	1286493815000
3421	7932	4	1282309434000
3421	7947	122	1281450384000
3421	7958	878	1279710594000
3454	709	6924	1288940435000
3454	4724	183	1273420741000
3454	5448	431	1281512525000
3454	7974	297	1285562865000
3454	7987	227	1279264017000
3454	8000	263	1276409949000
3454	8003	445	1275627343000
3454	8011	227	1273474191000
3454	8019	595	1271604225000
3513	2908	2154	1274440535000
3513	3252	7049	1287391517000
3513	5841	170	1288896536000
3513	8076	486	1288518408000
3513	8082	183	1287567384000
3513	8089	204	1286185991000
3513	8095	411	1279196101000
3513	8096	204	1278945815000
3513	8149	266	1265907381000
3539	363	122	1275687365000
3539	4432	1566	1282234888000
3539	6053	7107	1275246578000
3539	7471	88	1282835549000
3539	8000	88	1282835542000
3539	8165	859	1287170270000
3539	8180	878	1284049752000
3539	8187	266	1283020237000
3539	8200	878	1281729752000
3539	8223	266	1275667454000
3539	8240	122	1274290013000
3539	8241	122	1274289967000
3568	358	1063	1270479237000
3568	667	5272	1279604423000
3568	1192	119	1279032471000
3568	4804	36	1276023719000
3568	5328	784	1272029496000
3568	6123	1063	1286957455000
3568	7216	1219	1283705419000
3568	8180	1063	1277063666000
3568	8258	940	1286615663000
3568	8294	1063	1277707691000
3568	8315	918	1271738661000
3646	3062	301	1288807010000
3646	3445	2134	1288870209000
3646	8399	272	1288860038000
3728	2287	78	1287146810000
3728	5841	122	1288871660000
3728	8445	119	1288699166000
3728	8455	122	1288187358000
3728	8460	68	1288078116000
3743	8602	159	1254662856000
3743	8613	221	1253086654000
3789	156	1018	1288209490000
3789	3437	233	1289002034000
3789	6513	878	1289167228000
3789	8648	143	1288301864000
3789	8698	158	1285941232000
3789	8703	365	1285767322000
3789	8704	143	1285763964000
3817	3112	122	1286859584000
3817	8735	122	1287481645000
3817	8736	186	1287388974000
3817	8765	23	1280286399000
3817	8767	533	1278391883000
3817	8797	4	1274767303000
3836	633	357	1283387044000
3836	3827	221	1289128287000
3836	4778	888	1289267531000
3836	4791	276	1288660055000
3836	6707	357	1288657669000
3836	7194	859	1283181530000
3836	8736	321	1287362673000
3836	8830	116	1288050568000
3836	8835	4	1287616692000
3836	8867	239	1284935306000
3836	8878	16	1284020473000
3836	8884	4	1283301903000
3836	8889	4	1282912789000
3914	633	135	1283359120000
3914	2281	119	1288635328000
3914	2329	122	1283947853000
3914	3468	4	1286993620000
3914	6121	451	1287516121000
3914	8913	4	1288186812000
3914	8921	4	1287956877000
3914	8925	122	1287773450000
3914	8928	179	1287771963000
3914	8936	88	1287578460000
3914	8939	4	1287060890000
3914	8971	365	1284491330000
3914	8976	122	1284474475000
3914	8981	455	1284037404000
3943	9017	495	1278572692000
3957	2293	430	1286890394000
3957	2618	486	1285572248000
3957	4044	122	1287573181000
3957	4276	227	1287573828000
3957	4342	486	1287591689000
3957	9100	357	1287591651000
3957	9103	119	1287573976000
3957	9104	119	1287573944000
3957	9132	97	1285022780000
3957	9145	400	1284304592000
3957	9150	52	1284067567000
3957	9156	203	1283954037000
3957	9161	233	1283866986000
4031	5402	140	1287998799000
4031	9184	301	1288123482000
4031	9208	173	1286966574000
4089	8976	235	1277944435000
4109	5720	307	1286418434000
4109	9302	432	1287567220000
4109	9306	2213	1287505087000
4109	9320	431	1286362552000
4135	2265	178	1288698983000
4135	2720	68	1286066966000
4135	9396	68	1287505540000
4135	9397	78	1287505509000
4135	9433	122	1286413921000
4135	9449	119	1276429506000
4135	9452	204	1275945652000
4135	9462	119	1275392140000
4154	1293	220	1287961361000
4154	6598	1090	1286581917000
4154	9396	68	1287309058000
4154	9522	140	1286070433000
4188	2484	6	1288199883000
4188	4146	255	1288044962000
4237	3930	22	1282844121000
4237	5874	5429	1282843950000
4237	9657	3375	1282844002000
4324	4391	122	1288115777000
4324	4913	207	1287502386000
4324	6598	36	1288475670000
4324	9697	122	1288362155000
4324	9727	207	1287655791000
4324	9758	207	1287341852000
4363	2241	8166	1289150065000
4363	9779	1556	1287954748000
4488	1110	207	1287589085000
4488	1935	455	1286928565000
4488	1950	3097	1287501730000
4488	2191	159	1284824108000
4488	2207	455	1289156422000
4488	4446	431	1286740037000
4488	9870	932	1289264133000
4488	9928	3097	1285201710000
4488	9938	3097	1285031773000
4549	5512	179	1281263391000
4549	7894	119	1280843965000
4549	8294	179	1277278174000
4549	8613	179	1283943098000
4549	9995	199	1283944361000
4549	10000	179	1282825267000
4549	10021	88	1280209976000
4549	10028	97	1278964139000
4549	10030	88	1278761911000
4549	10043	2	1277115362000
4681	3440	88	1288859972000
4681	3446	1196	1288829483000
4681	6681	199	1289209292000
4681	7336	127	1289178902000
4681	7894	176	1287685894000
4681	10071	97	1289243774000
4681	10110	455	1288257161000
4681	10117	7555	1288199519000
4717	2281	434	1288875522000
4717	8399	203	1289251913000
4717	9928	97	1287177019000
4717	10158	178	1288808021000
4717	10164	266	1288635842000
4717	10171	178	1288213971000
4742	1087	78	1286965702000
4742	1947	1071	1287549974000
4742	2592	556	1288941702000
4742	2618	199	1285515524000
4742	3471	486	1287341537000
4742	4342	357	1287401089000
4742	5455	486	1286348429000
4742	5844	199	1288029858000
4742	9100	357	1287401077000
4742	9132	97	1285059706000
4742	10252	227	1288781272000
4742	10253	159	1288780877000
4742	10255	199	1288693288000
4742	10258	199	1288244613000
4742	10261	199	1288174569000
4742	10268	183	1287822538000
4742	10269	172	1287665143000
4742	10290	119	1286262941000
4742	10307	97	1285655171000
4742	10309	199	1285603984000
4742	10315	159	1285136918000
4742	10323	199	1284547874000
4762	573	159	1288052096000
4762	4385	159	1287753728000
4762	4948	859	1287474662000
4762	6852	203	1287386765000
4762	10381	852	1287387133000
4795	571	468	1287425601000
4795	1087	78	1286812067000
4795	1253	122	1287540387000
4795	1753	949	1288733392000
4795	2639	122	1288838531000
4795	3459	179	1287419710000
4795	4041	395	1286852620000
4795	4416	499	1288974127000
4795	4446	431	1287670152000
4795	4899	878	1288965455000
4795	6123	122	1287016414000
4795	7535	122	1286802798000
4795	8735	434	1286490580000
4795	9870	932	1285817043000
4795	10269	183	1287704993000
4795	10426	199	1289024614000
4795	10427	119	1289015744000
4795	10438	263	1288733123000
4795	10439	179	1288641181000
4795	10446	143	1288359557000
4795	10455	434	1287614610000
4795	10457	122	1287614261000
4795	10466	119	1287398589000
4795	10473	88	1286735457000
4795	10477	179	1286637277000
4795	10478	179	1286491819000
4911	1712	16	1287604753000
4911	1752	172	1288458367000
4911	1950	4	1287422547000
4911	3089	97	1288389618000
4911	6123	159	1288129343000
4911	6852	203	1287023666000
4911	6997	119	1287685769000
4911	7654	52	1286730480000
4911	10613	204	1288129888000
4911	10616	146	1288062902000
4911	10633	4090	1287684699000
4911	10639	339	1287660720000
4911	10678	88	1284399702000
4977	2448	486	1287470040000
4977	6033	431	1282629736000
4977	10457	8660	1287553632000
4977	10701	1685	1287731313000
4977	10734	486	1282714516000
4977	10736	486	1282300793000
4977	10742	8680	1281894520000
4977	10743	447	1281893956000
4977	10745	221	1281775522000
5024	189	97	1288713628000
5024	1749	94	1288446382000
5024	1922	94	1289257603000
5024	5359	16	1288809483000
5024	10802	94	1289257778000
5024	10803	94	1289257688000
5024	10858	94	1288632574000
5024	10860	3	1288628912000
5046	10743	179	1285719073000
5046	10913	339	1285352058000
5075	2252	3097	1289186544000
5075	3445	3097	1288879943000
5075	10983	3097	1289300969000
5075	11042	3097	1288926488000
5075	11057	3097	1288871671000
5108	395	119	1287969927000
5108	3858	2	1281725052000
5108	5512	4	1280766073000
5108	6151	4	1282661645000
5108	7388	91	1280945167000
5108	7438	199	1288060420000
5108	8089	179	1288060309000
5108	8165	4	1288127821000
5108	8698	204	1283281851000
5108	8939	4	1286847930000
5108	8981	4	1283606764000
5108	10043	2	1287525841000
5108	10110	4	1282442747000
5108	11081	2	1288361462000
5108	11089	4	1288027878000
5108	11096	52	1287666703000
5108	11100	4	1287418254000
5108	11104	122	1287185853000
5108	11115	2	1286850628000
5108	11124	78	1286479968000
5108	11130	2	1284943228000
5108	11138	4	1282911906000
5108	11154	4	1281117593000
5186	2893	4	1276884214000
5186	5081	94	1286393117000
5186	6349	22	1283256667000
5186	7958	2	1288977678000
5186	10030	88	1283286588000
5186	11161	122	1288871238000
5186	11177	88	1286967182000
5186	11182	2	1286477844000
5186	11187	122	1285186826000
5186	11243	4	1276261436000
5186	11246	91	1276203793000
5186	11248	119	1276202676000
5251	1087	78	1287317138000
5251	4632	174	1287315412000
5251	5929	143	1287570310000
5251	6365	501	1282092132000
5251	11253	2362	1289310718000
5251	11257	3894	1289265768000
5251	11258	498	1289265706000
5251	11260	8869	1289168532000
5251	11263	22	1288958481000
5266	1570	8900	1287439570000
5266	3302	413	1284409651000
5266	11334	159	1288613592000
5266	11350	178	1286231655000
5266	11371	3289	1284391779000
5266	11403	23	1283435782000
5266	11407	140	1283380581000
5266	11419	411	1283208712000
5323	5001	52	1289221324000
5323	6302	159	1287971138000
5323	7487	220	1286153068000
